PRESIDENT 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office,State,RaceDate,CensusPop,Area,RedistrictedDate,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,New Mexico,20041102,"14,189",COLFAX,N/A,"5,968","3,082","Bush, George W.",Incumbent,"2,824","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,62,258,R,51.64,47.32,0.00,1.04,52.18,47.82,,,
President,New Mexico,20041102,"45,044",CURRY,N/A,"14,286","10,649","Bush, George W.",Incumbent,"3,541","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,96,"7,108",R,74.54,24.79,0.00,0.67,75.05,24.95,,,
President,New Mexico,20041102,"2,240",DE BACA,N/A,993,706,"Bush, George W.",Incumbent,281,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,6,425,R,71.10,28.30,0.00,0.60,71.53,28.47,,,
President,New Mexico,20041102,"174,682",DONA ANA,N/A,"61,960","29,548","Bush, George W.",Incumbent,"31,762","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,650,"2,214",D,47.69,51.26,0.00,1.05,48.19,51.81,,,
President,New Mexico,20041102,"51,658",EDDY,N/A,"20,270","13,268","Bush, George W.",Incumbent,"6,880","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,122,"6,388",R,65.46,33.94,0.00,0.60,65.85,34.15,,,
President,New Mexico,20041102,"31,002",GRANT,N/A,"13,392","6,135","Bush, George W.",Incumbent,"7,095","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,162,960,D,45.81,52.98,0.00,1.21,46.37,53.63,,,
President,New Mexico,20041102,"4,680",GUADALUPE,N/A,"2,267",914,"Bush, George W.",Incumbent,"1,340","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,13,426,D,40.32,59.11,0.00,0.57,40.55,59.45,,,
President,New Mexico,20041102,810,HARDING,N/A,644,380,"Bush, George W.",Incumbent,259,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,5,121,R,59.01,40.22,0.00,0.78,59.47,40.53,,,
President,New Mexico,20041102,"5,932",HIDALGO,N/A,"1,964","1,081","Bush, George W.",Incumbent,861,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,22,220,R,55.04,43.84,0.00,1.12,55.66,44.34,,,
President,New Mexico,20041102,"55,511",LEA,N/A,"18,181","14,430","Bush, George W.",Incumbent,"3,646","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,105,"10,784",R,79.37,20.05,0.00,0.58,79.83,20.17,,,
President,New Mexico,20041102,"19,411",LINCOLN,N/A,"9,014","6,070","Bush, George W.",Incumbent,"2,822","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,122,"3,248",R,67.34,31.31,0.00,1.35,68.26,31.74,,,
President,New Mexico,20041102,"18,343",LOS ALAMOS,N/A,"11,197","5,810","Bush, George W.",Incumbent,"5,206","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,181,604,R,51.89,46.49,0.00,1.62,52.74,47.26,,,
President,New Mexico,20041102,"25,016",LUNA,N/A,"7,593","4,164","Bush, George W.",Incumbent,"3,340","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,89,824,R,54.84,43.99,0.00,1.17,55.49,44.51,,,
President,New Mexico,20041102,"74,798",MCKINLEY,N/A,"20,623","7,351","Bush, George W.",Incumbent,"13,051","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,221,"5,700",D,35.64,63.28,0.00,1.07,36.03,63.97,,,
President,New Mexico,20041102,"5,180",MORA,N/A,"2,826",928,"Bush, George W.",Incumbent,"1,876","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,22,948,D,32.84,66.38,0.00,0.78,33.10,66.90,,,
President,New Mexico,20041102,"62,298",OTERO,N/A,"20,764","14,066","Bush, George W.",Incumbent,"6,433","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,265,"7,633",R,67.74,30.98,0.00,1.28,68.62,31.38,,,
President,New Mexico,20041102,"10,155",QUAY,N/A,"4,117","2,661","Bush, George W.",Incumbent,"1,422","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,34,"1,239",R,64.63,34.54,0.00,0.83,65.17,34.83,,,
President,New Mexico,20041102,"41,190",RIO ARRIBA,N/A,"14,999","5,149","Bush, George W.",Incumbent,"9,753","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,97,"4,604",D,34.33,65.02,0.00,0.65,34.55,65.45,,,
President,New Mexico,20041102,"18,018",ROOSEVELT,N/A,"7,144","4,997","Bush, George W.",Incumbent,"2,082","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,65,"2,915",R,69.95,29.14,0.00,0.91,70.59,29.41,,,
President,New Mexico,20041102,"113,801",SAN JUAN,N/A,"45,006","29,525","Bush, George W.",Incumbent,"14,843","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,638,"14,682",R,65.60,32.98,0.00,1.42,66.55,33.45,,,
President,New Mexico,20041102,"30,126",SAN MIGUEL,N/A,"12,116","3,313","Bush, George W.",Incumbent,"8,683","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,120,"5,370",D,27.34,71.67,0.00,0.99,27.62,72.38,,,
President,New Mexico,20041102,"89,908",SANDOVAL,N/A,"44,541","22,628","Bush, George W.",Incumbent,"21,421","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,492,"1,207",R,50.80,48.09,0.00,1.10,51.37,48.63,,,
President,New Mexico,20041102,"129,292",SANTA FE,N/A,"66,200","18,466","Bush, George W.",Incumbent,"47,074","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,660,"28,608",D,27.89,71.11,0.00,1.00,28.18,71.82,,,
President,New Mexico,20041102,"13,270",SIERRA,N/A,"5,157","3,162","Bush, George W.",Incumbent,"1,926","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,69,"1,236",R,61.31,37.35,0.00,1.34,62.15,37.85,,,
President,New Mexico,20041102,"18,078",SOCORRO,N/A,"7,851","3,696","Bush, George W.",Incumbent,"4,025","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,130,329,D,47.08,51.27,0.00,1.66,47.87,52.13,,,
President,New Mexico,20041102,"29,979",TAOS,N/A,"14,835","3,666","Bush, George W.",Incumbent,"10,987","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,182,"7,321",D,24.71,74.06,0.00,1.23,25.02,74.98,,,
President,New Mexico,20041102,"16,911",TORRANCE,N/A,"6,507","4,026","Bush, George W.",Incumbent,"2,386","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,95,"1,640",R,61.87,36.67,0.00,1.46,62.79,37.21,,,
President,New Mexico,20041102,"4,174",UNION,N/A,"1,881","1,454","Bush, George W.",Incumbent,411,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,16,"1,043",R,77.30,21.85,0.00,0.85,77.96,22.04,,,
President,New Mexico,20041102,"66,152",VALENCIA,N/A,"26,012","14,474","Bush, George W.",Incumbent,"11,270","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,268,"3,204",R,55.64,43.33,0.00,1.03,56.22,43.78,,,
President,New York,20041102,"294,565",ALBANY,N/A,"147,199","54,872","Bush, George W.",Incumbent,"89,323","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"3,004","34,451",D,37.28,60.68,0.00,2.04,38.05,61.95,,,
President,New York,20041102,"49,927",ALLEGANY,N/A,"19,270","12,310","Bush, George W.",Incumbent,"6,566","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,394,"5,744",R,63.88,34.07,0.00,2.04,65.22,34.78,,,
President,New York,20041102,"1,332,650",BRONX,N/A,"342,929","56,701","Bush, George W.",Incumbent,"283,994","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,234","227,293",D,16.53,82.81,0.00,0.65,16.64,83.36,,,
President,New York,20041102,"200,536",BROOME,N/A,"91,890","43,568","Bush, George W.",Incumbent,"46,281","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,041","2,713",D,47.41,50.37,0.00,2.22,48.49,51.51,,,
President,New York,20041102,"83,955",CATTARAUGUS,N/A,"34,262","20,051","Bush, George W.",Incumbent,"13,514","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,697,"6,537",R,58.52,39.44,0.00,2.03,59.74,40.26,,,
President,New York,20041102,"81,963",CAYUGA,N/A,"36,052","17,743","Bush, George W.",Incumbent,"17,534","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,775,209,R,49.22,48.64,0.00,2.15,50.30,49.70,,,
President,New York,20041102,"139,750",CHAUTAUQUA,N/A,"60,942","32,434","Bush, George W.",Incumbent,"27,257","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,251","5,177",R,53.22,44.73,0.00,2.05,54.34,45.66,,,
President,New York,20041102,"91,070",CHEMUNG,N/A,"39,075","21,321","Bush, George W.",Incumbent,"17,080","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,674,"4,241",R,54.56,43.71,0.00,1.72,55.52,44.48,,,
President,New York,20041102,"51,401",CHENANGO,N/A,"21,341","11,582","Bush, George W.",Incumbent,"9,277","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,482,"2,305",R,54.27,43.47,0.00,2.26,55.53,44.47,,,
President,New York,20041102,"79,894",CLINTON,N/A,"33,736","15,330","Bush, George W.",Incumbent,"17,624","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,782,"2,294",D,45.44,52.24,0.00,2.32,46.52,53.48,,,
President,New York,20041102,"63,094",COLUMBIA,N/A,"31,103","14,457","Bush, George W.",Incumbent,"15,929","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,717,"1,472",D,46.48,51.21,0.00,2.31,47.58,52.42,,,
President,New York,20041102,"48,599",CORTLAND,N/A,"22,760","11,613","Bush, George W.",Incumbent,"10,670","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,477,943,R,51.02,46.88,0.00,2.10,52.12,47.88,,,
President,New York,20041102,"48,055",DELAWARE,N/A,"21,166","11,958","Bush, George W.",Incumbent,"8,724","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,484,"3,234",R,56.50,41.22,0.00,2.29,57.82,42.18,,,
President,New York,20041102,"280,150",DUTCHESS,N/A,"123,881","63,372","Bush, George W.",Incumbent,"58,232","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,277","5,140",R,51.16,47.01,0.00,1.84,52.11,47.89,,,
President,New York,20041102,"950,265",ERIE,N/A,"445,138","184,423","Bush, George W.",Incumbent,"251,090","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"9,625","66,667",D,41.43,56.41,0.00,2.16,42.35,57.65,,,
President,New York,20041102,"38,851",ESSEX,N/A,"19,082","9,869","Bush, George W.",Incumbent,"8,768","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,445,"1,101",R,51.72,45.95,0.00,2.33,52.95,47.05,,,
President,New York,20041102,"51,134",FRANKLIN,N/A,"18,316","8,383","Bush, George W.",Incumbent,"9,543","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,390,"1,160",D,45.77,52.10,0.00,2.13,46.76,53.24,,,
President,New York,20041102,"55,073",FULTON,N/A,"22,215","12,570","Bush, George W.",Incumbent,"9,202","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,443,"3,368",R,56.58,41.42,0.00,1.99,57.73,42.27,,,
President,New York,20041102,"60,370",GENESEE,N/A,"27,580","16,725","Bush, George W.",Incumbent,"10,331","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,524,"6,394",R,60.64,37.46,0.00,1.90,61.82,38.18,,,
President,New York,20041102,"48,195",GREENE,N/A,"22,398","12,996","Bush, George W.",Incumbent,"8,933","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,469,"4,063",R,58.02,39.88,0.00,2.09,59.26,40.74,,,
President,New York,20041102,"5,379",HAMILTON,N/A,"3,692","2,475","Bush, George W.",Incumbent,"1,145","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,72,"1,330",R,67.04,31.01,0.00,1.95,68.37,31.63,,,
President,New York,20041102,"64,427",HERKIMER,N/A,"28,310","16,024","Bush, George W.",Incumbent,"11,675","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,611,"4,349",R,56.60,41.24,0.00,2.16,57.85,42.15,,,
President,New York,20041102,"111,738",JEFFERSON,N/A,"38,800","21,231","Bush, George W.",Incumbent,"16,860","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,709,"4,371",R,54.72,43.45,0.00,1.83,55.74,44.26,,,
President,New York,20041102,"2,465,326",KINGS,N/A,"687,780","167,149","Bush, George W.",Incumbent,"514,973","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"5,658","347,824",D,24.30,74.87,0.00,0.82,24.50,75.50,,,
President,New York,20041102,"26,944",LEWIS,N/A,"11,397","6,624","Bush, George W.",Incumbent,"4,546","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,227,"2,078",R,58.12,39.89,0.00,1.99,59.30,40.70,,,
President,New York,20041102,"64,328",LIVINGSTON,N/A,"29,948","17,729","Bush, George W.",Incumbent,"11,504","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,715,"6,225",R,59.20,38.41,0.00,2.39,60.65,39.35,,,
President,New York,20041102,"69,441",MADISON,N/A,"30,287","16,537","Bush, George W.",Incumbent,"13,121","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,629,"3,416",R,54.60,43.32,0.00,2.08,55.76,44.24,,,
President,New York,20041102,"735,343",MONROE,N/A,"342,981","163,545","Bush, George W.",Incumbent,"173,497","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"5,939","9,952",D,47.68,50.59,0.00,1.73,48.52,51.48,,,
President,New York,20041102,"49,708",MONTGOMERY,N/A,"21,221","11,338","Bush, George W.",Incumbent,"9,449","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,434,"1,889",R,53.43,44.53,0.00,2.05,54.54,45.46,,,
President,New York,20041102,"1,334,544",NASSAU,N/A,"618,343","288,355","Bush, George W.",Incumbent,"323,070","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"6,918","34,715",D,46.63,52.25,0.00,1.12,47.16,52.84,,,
President,New York,20041102,"1,537,195",NEW YORK,N/A,"641,747","107,405","Bush, George W.",Incumbent,"526,765","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"7,577","419,360",D,16.74,82.08,0.00,1.18,16.94,83.06,,,
President,New York,20041102,"219,846",NIAGARA,N/A,"96,580","47,111","Bush, George W.",Incumbent,"47,602","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,867",491,D,48.78,49.29,0.00,1.93,49.74,50.26,,,
President,New York,20041102,"235,469",ONEIDA,N/A,"95,369","52,392","Bush, George W.",Incumbent,"40,792","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,185","11,600",R,54.94,42.77,0.00,2.29,56.22,43.78,,,
President,New York,20041102,"458,336",ONONDAGA,N/A,"214,589","94,006","Bush, George W.",Incumbent,"116,381","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"4,202","22,375",D,43.81,54.23,0.00,1.96,44.68,55.32,,,
President,New York,20041102,"100,224",ONTARIO,N/A,"50,102","27,999","Bush, George W.",Incumbent,"21,166","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,937,"6,833",R,55.88,42.25,0.00,1.87,56.95,43.05,,,
President,New York,20041102,"341,367",ORANGE,N/A,"144,673","79,089","Bush, George W.",Incumbent,"63,394","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,190","15,695",R,54.67,43.82,0.00,1.51,55.51,44.49,,,
President,New York,20041102,"44,171",ORLEANS,N/A,"16,573","10,317","Bush, George W.",Incumbent,"5,959","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,297,"4,358",R,62.25,35.96,0.00,1.79,63.39,36.61,,,
President,New York,20041102,"122,377",OSWEGO,N/A,"51,607","26,325","Bush, George W.",Incumbent,"24,133","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,149","2,192",R,51.01,46.76,0.00,2.23,52.17,47.83,,,
President,New York,20041102,"61,676",OTSEGO,N/A,"26,652","13,342","Bush, George W.",Incumbent,"12,723","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,587,619,R,50.06,47.74,0.00,2.20,51.19,48.81,,,
President,New York,20041102,"95,745",PUTNAM,N/A,"46,563","26,356","Bush, George W.",Incumbent,"19,575","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,632,"6,781",R,56.60,42.04,0.00,1.36,57.38,42.62,,,
President,New York,20041102,"2,229,379",QUEENS,N/A,"605,062","165,954","Bush, George W.",Incumbent,"433,835","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"5,273","267,881",D,27.43,71.70,0.00,0.87,27.67,72.33,,,
President,New York,20041102,"152,538",RENSSELAER,N/A,"72,514","34,734","Bush, George W.",Incumbent,"36,075","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,705","1,341",D,47.90,49.75,0.00,2.35,49.05,50.95,,,
President,New York,20041102,"443,728",RICHMOND,N/A,"160,126","90,325","Bush, George W.",Incumbent,"68,448","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,353","21,877",R,56.41,42.75,0.00,0.84,56.89,43.11,,,
President,New York,20041102,"286,753",ROCKLAND,N/A,"131,231","65,130","Bush, George W.",Incumbent,"64,191","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,910",939,R,49.63,48.91,0.00,1.46,50.36,49.64,,,
President,New York,20041102,"200,635",SARATOGA,N/A,"106,873","56,158","Bush, George W.",Incumbent,"48,730","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,985","7,428",R,52.55,45.60,0.00,1.86,53.54,46.46,,,
President,New York,20041102,"146,555",SCHENECTADY,N/A,"69,469","32,066","Bush, George W.",Incumbent,"35,971","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,432","3,905",D,46.16,51.78,0.00,2.06,47.13,52.87,,,
President,New York,20041102,"31,582",SCHOHARIE,N/A,"14,557","8,591","Bush, George W.",Incumbent,"5,630","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,336,"2,961",R,59.02,38.68,0.00,2.31,60.41,39.59,,,
President,New York,20041102,"19,224",SCHUYLER,N/A,"8,590","4,960","Bush, George W.",Incumbent,"3,445","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,185,"1,515",R,57.74,40.10,0.00,2.15,59.01,40.99,,,
President,New York,20041102,"33,342",SENECA,N/A,"15,325","7,981","Bush, George W.",Incumbent,"6,979","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,365,"1,002",R,52.08,45.54,0.00,2.38,53.35,46.65,,,
President,New York,20041102,"111,931",ST. LAWRENCE,N/A,"41,755","18,029","Bush, George W.",Incumbent,"22,857","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,869,"4,828",D,43.18,54.74,0.00,2.08,44.10,55.90,,,
President,New York,20041102,"98,726",STEUBEN,N/A,"42,284","26,980","Bush, George W.",Incumbent,"14,523","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,781,"12,457",R,63.81,34.35,0.00,1.85,65.01,34.99,,,
President,New York,20041102,"1,419,369",SUFFOLK,N/A,"638,712","309,949","Bush, George W.",Incumbent,"315,909","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"12,854","5,960",D,48.53,49.46,0.00,2.01,49.52,50.48,,,
President,New York,20041102,"73,966",SULLIVAN,N/A,"30,966","15,319","Bush, George W.",Incumbent,"15,034","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,613,285,R,49.47,48.55,0.00,1.98,50.47,49.53,,,
President,New York,20041102,"51,784",TIOGA,N/A,"23,902","13,762","Bush, George W.",Incumbent,"9,694","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,446,"4,068",R,57.58,40.56,0.00,1.87,58.67,41.33,,,
President,New York,20041102,"96,501",TOMPKINS,N/A,"42,402","13,994","Bush, George W.",Incumbent,"27,229","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,179","13,235",D,33.00,64.22,0.00,2.78,33.95,66.05,,,
President,New York,20041102,"177,749",ULSTER,N/A,"87,712","37,821","Bush, George W.",Incumbent,"47,602","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,289","9,781",D,43.12,54.27,0.00,2.61,44.27,55.73,,,
President,New York,20041102,"63,303",WARREN,N/A,"31,059","16,969","Bush, George W.",Incumbent,"13,405","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,685,"3,564",R,54.63,43.16,0.00,2.21,55.87,44.13,,,
President,New York,20041102,"61,042",WASHINGTON,N/A,"25,103","13,827","Bush, George W.",Incumbent,"10,624","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,652,"3,203",R,55.08,42.32,0.00,2.60,56.55,43.45,,,
President,New York,20041102,"93,765",WAYNE,N/A,"41,200","24,709","Bush, George W.",Incumbent,"15,709","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,782,"9,000",R,59.97,38.13,0.00,1.90,61.13,38.87,,,
President,New York,20041102,"923,459",WESTCHESTER,N/A,"395,770","159,628","Bush, George W.",Incumbent,"229,849","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"6,293","70,221",D,40.33,58.08,0.00,1.59,40.99,59.01,,,
President,New York,20041102,"43,424",WYOMING,N/A,"18,164","11,745","Bush, George W.",Incumbent,"6,134","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,285,"5,611",R,64.66,33.77,0.00,1.57,65.69,34.31,,,
President,New York,20041102,"24,621",YATES,N/A,"10,711","6,309","Bush, George W.",Incumbent,"4,205","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,197,"2,104",R,58.90,39.26,0.00,1.84,60.01,39.99,,,
President,North Carolina,20041102,"130,800",ALAMANCE,N/A,"54,175","33,302","Bush, George W.",Incumbent,"20,686","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,187,"12,616",R,61.47,38.18,0.00,0.35,61.68,38.32,,,
President,North Carolina,20041102,"33,603",ALEXANDER,N/A,"15,600","10,928","Bush, George W.",Incumbent,"4,618","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,54,"6,310",R,70.05,29.60,0.00,0.35,70.29,29.71,,,
President,North Carolina,20041102,"10,677",ALLEGHANY,N/A,"4,827","2,883","Bush, George W.",Incumbent,"1,922","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,22,961,R,59.73,39.82,0.00,0.46,60.00,40.00,,,
President,North Carolina,20041102,"25,275",ANSON,N/A,"9,225","3,796","Bush, George W.",Incumbent,"5,413","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,16,"1,617",D,41.15,58.68,0.00,0.17,41.22,58.78,,,
President,North Carolina,20041102,"24,384",ASHE,N/A,"11,823","7,292","Bush, George W.",Incumbent,"4,477","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,54,"2,815",R,61.68,37.87,0.00,0.46,61.96,38.04,,,
President,North Carolina,20041102,"17,167",AVERY,N/A,"7,524","5,678","Bush, George W.",Incumbent,"1,805","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,41,"3,873",R,75.47,23.99,0.00,0.54,75.88,24.12,,,
President,North Carolina,20041102,"44,958",BEAUFORT,N/A,"19,522","12,432","Bush, George W.",Incumbent,"7,025","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,65,"5,407",R,63.68,35.99,0.00,0.33,63.89,36.11,,,
President,North Carolina,20041102,"19,773",BERTIE,N/A,"8,032","3,057","Bush, George W.",Incumbent,"4,938","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,37,"1,881",D,38.06,61.48,0.00,0.46,38.24,61.76,,,
President,North Carolina,20041102,"32,278",BLADEN,N/A,"12,313","6,174","Bush, George W.",Incumbent,"6,109","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,30,65,R,50.14,49.61,0.00,0.24,50.26,49.74,,,
President,North Carolina,20041102,"73,143",BRUNSWICK,N/A,"37,977","22,925","Bush, George W.",Incumbent,"14,903","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,149,"8,022",R,60.37,39.24,0.00,0.39,60.60,39.40,,,
President,North Carolina,20041102,"206,330",BUNCOMBE,N/A,"105,013","52,491","Bush, George W.",Incumbent,"51,868","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,654,623,R,49.99,49.39,0.00,0.62,50.30,49.70,,,
President,North Carolina,20041102,"89,148",BURKE,N/A,"30,762","18,922","Bush, George W.",Incumbent,"11,728","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,112,"7,194",R,61.51,38.12,0.00,0.36,61.74,38.26,,,
President,North Carolina,20041102,"131,063",CABARRUS,N/A,"60,824","40,780","Bush, George W.",Incumbent,"19,803","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,241,"20,977",R,67.05,32.56,0.00,0.40,67.31,32.69,,,
President,North Carolina,20041102,"77,415",CALDWELL,N/A,"31,348","21,186","Bush, George W.",Incumbent,"9,999","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,163,"11,187",R,67.58,31.90,0.00,0.52,67.94,32.06,,,
President,North Carolina,20041102,"6,885",CAMDEN,N/A,"3,830","2,480","Bush, George W.",Incumbent,"1,339","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,11,"1,141",R,64.75,34.96,0.00,0.29,64.94,35.06,,,
President,North Carolina,20041102,"59,383",CARTERET,N/A,"25,575","17,716","Bush, George W.",Incumbent,"7,732","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,127,"9,984",R,69.27,30.23,0.00,0.50,69.62,30.38,,,
President,North Carolina,20041102,"23,501",CASWELL,N/A,"9,437","4,868","Bush, George W.",Incumbent,"4,539","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,30,329,R,51.58,48.10,0.00,0.32,51.75,48.25,,,
President,North Carolina,20041102,"141,685",CATAWBA,N/A,"58,688","39,602","Bush, George W.",Incumbent,"18,858","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,228,"20,744",R,67.48,32.13,0.00,0.39,67.74,32.26,,,
President,North Carolina,20041102,"49,329",CHATHAM,N/A,"25,922","12,892","Bush, George W.",Incumbent,"12,897","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,133,5,D,49.73,49.75,0.00,0.51,49.99,50.01,,,
President,North Carolina,20041102,"24,298",CHEROKEE,N/A,"11,199","7,517","Bush, George W.",Incumbent,"3,635","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,47,"3,882",R,67.12,32.46,0.00,0.42,67.40,32.60,,,
President,North Carolina,20041102,"14,526",CHOWAN,N/A,"5,386","2,967","Bush, George W.",Incumbent,"2,406","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,13,561,R,55.09,44.67,0.00,0.24,55.22,44.78,,,
President,North Carolina,20041102,"8,775",CLAY,N/A,"4,866","3,209","Bush, George W.",Incumbent,"1,628","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,29,"1,581",R,65.95,33.46,0.00,0.60,66.34,33.66,,,
President,North Carolina,20041102,"96,287",CLEVELAND,N/A,"37,079","22,750","Bush, George W.",Incumbent,"14,215","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,114,"8,535",R,61.36,38.34,0.00,0.31,61.54,38.46,,,
